id,EAP,HPL,MWS
id02164,0.17948049306869507,0.5418200492858887,0.27869942784309387
id17654,0.08268965035676956,0.8064948916435242,0.11081543564796448
id20824,0.13107667863368988,0.8295214772224426,0.03940189257264137
id21164,0.6617192625999451,0.06897102296352386,0.26930972933769226
id08820,0.4242851436138153,0.32647326588630676,0.24924159049987793
id17407,0.27111494541168213,0.20739878714084625,0.521486222743988
id05166,0.15799817442893982,0.2833108603954315,0.5586909055709839
id07779,0.20952251553535461,0.6967345476150513,0.09374291449785233
id14749,0.6185533404350281,0.2267172932624817,0.15472929179668427
id10634,0.1070711687207222,0.8361665606498718,0.056762225925922394
id03555,0.43801143765449524,0.09816165268421173,0.4638269543647766
id26727,0.7386924028396606,0.07976067811250687,0.1815469115972519
id06312,0.11522828042507172,0.003380915615707636,0.8813908100128174
id24464,0.5795251727104187,0.36756911873817444,0.052905697375535965
id18006,0.11113469302654266,0.7609648704528809,0.12790046632289886
id04459,0.227585107088089,0.020714571699500084,0.7517003417015076
id06749,0.38644030690193176,0.5719301700592041,0.041629523038864136
id11062,0.4266670346260071,0.4650413393974304,0.1082916408777237
id01571,0.5260568857192993,0.1730552315711975,0.30088791251182556
id03152,0.4921146631240845,0.1922827661037445,0.31560254096984863
id06412,0.29529526829719543,0.15716616809368134,0.5475386381149292
id10155,0.42713096737861633,0.2988569736480713,0.27401208877563477
id24823,0.45255669951438904,0.4830586910247803,0.06438454985618591
id06377,0.5817519426345825,0.1324007660150528,0.2858472466468811
id01222,0.2332516461610794,0.4439094364643097,0.3228389024734497
id10142,0.5741807818412781,0.1296258270740509,0.296193391084671
id08521,0.5522148609161377,0.164616197347641,0.2831689119338989
id13267,0.46358272433280945,0.33667999505996704,0.1997373104095459
id06001,0.1625208705663681,0.7099426984786987,0.12753638625144958
id22877,0.583797812461853,0.08036249130964279,0.33583974838256836
id02647,0.6621350646018982,0.14505529403686523,0.192809596657753
id10154,0.12866944074630737,0.5832105875015259,0.28812000155448914
id22605,0.10452017188072205,0.016600318253040314,0.8788795471191406
id18034,0.08507149666547775,0.19337345659732819,0.7215549945831299
id27266,0.6048981547355652,0.3195103704929352,0.07559143751859665
id10676,0.30660146474838257,0.31810179352760315,0.3752967417240143
id03833,0.14862188696861267,0.17140601575374603,0.6799721121788025
id16135,0.9737650156021118,0.0147487111389637,0.011486221104860306
id19878,0.6592075824737549,0.2137383073568344,0.12705406546592712
id25019,0.6733336448669434,0.2726440727710724,0.05402226746082306
id18067,0.2788224220275879,0.11456475406885147,0.6066128015518188
id23088,0.04425719752907753,0.19103792309761047,0.7647049427032471
id06172,0.2659149467945099,0.0723123848438263,0.6617726683616638
id08466,0.6375752091407776,0.3313984274864197,0.031026342883706093
id02547,0.33322516083717346,0.5779174566268921,0.08885738253593445
id04451,0.22586455941200256,0.574833333492279,0.19930212199687958
id04853,0.16492457687854767,0.21968293190002441,0.6153925061225891
id21482,0.7999687194824219,0.09849119931459427,0.10154005140066147
id03072,0.1183825433254242,0.8023362159729004,0.0792812928557396
id08617,0.3768050968647003,0.021767884492874146,0.6014270186424255
id04159,0.14970488846302032,0.794705331325531,0.05558978393673897
id18740,0.4760262966156006,0.4095734655857086,0.1144002303481102
id11321,0.2821095287799835,0.41367000341415405,0.30422043800354004
id06564,0.2893473207950592,0.4170653522014618,0.2935872972011566
id01004,0.18749433755874634,0.13412021100521088,0.6783854365348816
id09114,0.2563819885253906,0.46351197361946106,0.2801060974597931
id27670,0.37846580147743225,0.07958709448575974,0.541947066783905
id15648,0.12980742752552032,0.2867567837238312,0.5834357738494873
id27679,0.24956952035427094,0.32548999786376953,0.42494046688079834
id14878,0.038625750690698624,0.8564093112945557,0.10496491193771362
id15083,0.7467374205589294,0.09820866584777832,0.15505388379096985
id24979,0.15513941645622253,0.02405010163784027,0.8208104372024536
id20087,0.10631933063268661,0.7900527715682983,0.10362789034843445
id06500,0.5099276304244995,0.08072446286678314,0.40934789180755615
id21174,0.2729964852333069,0.17148108780384064,0.5555224418640137
id23958,0.1728115975856781,0.5553490519523621,0.27183935046195984
id13881,0.44862493872642517,0.16371186077594757,0.38766321539878845
id01306,0.8690751791000366,0.072438545525074,0.05848632752895355
id15580,0.35662832856178284,0.49576684832572937,0.1476048231124878
id07787,0.15701256692409515,0.4505043923854828,0.39248305559158325
id13315,0.11553148925304413,0.798676073551178,0.08579248934984207
id02772,0.07757170498371124,0.3984963893890381,0.5239319205284119
id19806,0.7410493493080139,0.15517224371433258,0.10377844423055649
id05293,0.43105456233024597,0.41480040550231934,0.15414506196975708
id17840,0.27897927165031433,0.26046979427337646,0.4605509638786316
id10113,0.22639134526252747,0.5398212671279907,0.23378734290599823
id17270,0.16994035243988037,0.6246221661567688,0.20543742179870605
id24267,0.04251071438193321,0.8645414113998413,0.09294793009757996
id21317,0.30729153752326965,0.4977456033229828,0.19496281445026398
id24125,0.670735239982605,0.07436537742614746,0.25489935278892517
id02655,0.1481672078371048,0.0205009076744318,0.8313318490982056
id18911,0.10931459814310074,0.3733419179916382,0.5173435211181641
id26487,0.43557876348495483,0.4367637634277344,0.12765751779079437
id05457,0.8922732472419739,0.02616538479924202,0.08156131207942963
id07762,0.31559163331985474,0.022306378930807114,0.6621019840240479
id22890,0.7706952095031738,0.17168161273002625,0.057623155415058136
id12353,0.08057397603988647,0.8620096445083618,0.0574164018034935
id05582,0.1642395555973053,0.7528616786003113,0.08289872109889984
id21404,0.26770278811454773,0.48473238945007324,0.24756480753421783
id14312,0.257103830575943,0.018791072070598602,0.7241051197052002
id18834,0.12536323070526123,0.12632794678211212,0.7483088374137878
id06817,0.858066737651825,0.05837927386164665,0.08355401456356049
id23484,0.19300729036331177,0.4078298509120941,0.3991628587245941
id05876,0.2687808573246002,0.16529610753059387,0.5659230351448059
id22987,0.09474500268697739,0.44576117396354675,0.45949381589889526
id05449,0.5042964220046997,0.1875506043434143,0.308152973651886
id24399,0.4403928220272064,0.41706201434135437,0.14254511892795563
id11413,0.48981112241744995,0.04781410098075867,0.46237480640411377
id03950,0.20596329867839813,0.252379834651947,0.5416568517684937
id08447,0.7798759937286377,0.04165155440568924,0.17847244441509247
id21568,0.10431110113859177,0.7757328748703003,0.11995600908994675
id25461,0.7905020117759705,0.03432818874716759,0.17516982555389404
id01207,0.18397851288318634,0.17753735184669495,0.6384841799736023
id08041,0.08833016455173492,0.8330252766609192,0.07864455878734589
id03570,0.2992970943450928,0.26567956805229187,0.43502333760261536
id09713,0.189798966050148,0.6984835267066956,0.11171754449605942
id12320,0.09393259882926941,0.4548279345035553,0.4512394368648529
id18040,0.7907763123512268,0.07870173454284668,0.1305219978094101
id27756,0.04384170472621918,0.001149935182183981,0.955008327960968
id15641,0.44611504673957825,0.39664599299430847,0.15723899006843567
id11826,0.3749814033508301,0.05891294404864311,0.5661056637763977
id06472,0.6730571389198303,0.2755648195743561,0.05137801542878151
id04172,0.17097845673561096,0.20908357203006744,0.6199379563331604
id23387,0.4986746907234192,0.1406240016222,0.3607012927532196
id16818,0.12384730577468872,0.7841556072235107,0.09199710190296173
id09068,0.6313148736953735,0.2357436567544937,0.13294148445129395
id15774,0.07824928313493729,0.02865385264158249,0.8930968642234802
id17128,0.2647567093372345,0.5663829445838928,0.16886039078235626
id08079,0.16914694011211395,0.12818069756031036,0.7026723623275757
id10542,0.10468977689743042,0.04839617758989334,0.8469139933586121
id21056,0.7019975185394287,0.06050899997353554,0.23749345541000366
id12080,0.4781179428100586,0.11620371788740158,0.4056783616542816
id10888,0.3215855360031128,0.196160227060318,0.4822542369365692
id23731,0.6268141865730286,0.1565430760383606,0.21664273738861084
id23209,0.06384699791669846,0.39707595109939575,0.53907710313797
id25905,0.11939976364374161,0.86003178358078,0.0205684881657362
id05110,0.047789253294467926,0.7713033556938171,0.18090741336345673
id12871,0.12695156037807465,0.7286287546157837,0.14441969990730286
id04666,0.1318376064300537,0.21958953142166138,0.6485728621482849
id27629,0.2822522521018982,0.5121077299118042,0.20564004778862
id05317,0.15853655338287354,0.542047917842865,0.29941555857658386
id20597,0.9022731184959412,0.06714469194412231,0.030582258477807045
id09853,0.23177626729011536,0.054001033306121826,0.7142227292060852
id09334,0.21313390135765076,0.05623205751180649,0.7306340336799622
id19728,0.5460149049758911,0.032025665044784546,0.42195940017700195
id25281,0.3257567584514618,0.11128400266170502,0.5629591941833496
id03036,0.3324849605560303,0.46112748980522156,0.20638751983642578
id12020,0.22035305202007294,0.6498778462409973,0.12976904213428497
id04949,0.8299354314804077,0.10972682386636734,0.06033775210380554
id09194,0.4223887026309967,0.07658140361309052,0.501029908657074
id01172,0.5437427163124084,0.31891342997550964,0.13734379410743713
id21956,0.09532120078802109,0.8625005483627319,0.042178235948085785
id01830,0.29212409257888794,0.4477682113647461,0.2601076662540436
id25698,0.41925379633903503,0.28284862637519836,0.2978975176811218
id22366,0.6194989681243896,0.13077938556671143,0.24972158670425415
id17453,0.4730871319770813,0.0755888894200325,0.4513239860534668
id15797,0.02486748807132244,0.9034659266471863,0.07166656851768494
id14132,0.47973692417144775,0.39081642031669617,0.12944665551185608
id22533,0.48791685700416565,0.39711472392082214,0.11496847867965698
id25269,0.21268939971923828,0.5207074284553528,0.26660317182540894
id06356,0.8200414776802063,0.047792743891477585,0.13216575980186462
id27761,0.4495270848274231,0.23729395866394043,0.3131789267063141
id04015,0.40625858306884766,0.5526229739189148,0.041118428111076355
id08936,0.6180315613746643,0.23771454393863678,0.1442538946866989
id02672,0.0925184115767479,0.8385696411132812,0.06891190260648727
id01301,0.43550968170166016,0.49368584156036377,0.07080452144145966
id11714,0.16533255577087402,0.7465929388999939,0.08807448297739029
id22514,0.24352437257766724,0.15056541562080383,0.6059102416038513
id25671,0.43430617451667786,0.07215507328510284,0.4935387969017029
id27169,0.8805421590805054,0.050618235021829605,0.06883958727121353
id07849,0.2779901623725891,0.5421846508979797,0.17982521653175354
id03066,0.24601013958454132,0.26291537284851074,0.49107447266578674
id19449,0.24139893054962158,0.3060917556285858,0.4525092840194702
id15830,0.06807839125394821,0.9200363159179688,0.011885235086083412
id26636,0.029136788100004196,0.006828658282756805,0.9640344977378845
id00037,0.04281504079699516,0.35160237550735474,0.605582594871521
id25376,0.7725033760070801,0.12604856491088867,0.10144806653261185
id01019,0.5480755567550659,0.1223173588514328,0.3296070694923401
id04152,0.3367307782173157,0.27094146609306335,0.3923276960849762
id19373,0.11625630408525467,0.7891794443130493,0.09456430375576019
id04861,0.315639466047287,0.2390434294939041,0.4453171193599701
id17577,0.9136068820953369,0.022960945963859558,0.06343217194080353
id17205,0.584445059299469,0.06281186640262604,0.3527430295944214
id03307,0.5793458819389343,0.35385170578956604,0.06680241227149963
id09691,0.23234295845031738,0.43585774302482605,0.33179929852485657
id23247,0.18037138879299164,0.014208591543138027,0.8054199814796448
id02698,0.3380320072174072,0.12080378830432892,0.541164219379425
id01371,0.16947902739048004,0.021126164123415947,0.8093948364257812
id11720,0.39890938997268677,0.3681292235851288,0.23296143114566803
id06141,0.41589969396591187,0.24515190720558167,0.33894839882850647
id03603,0.9311419725418091,0.030243292450904846,0.038614753633737564
id20705,0.5055326223373413,0.337883859872818,0.1565835177898407
id26332,0.813763439655304,0.05432013422250748,0.13191641867160797
id06098,0.9155570268630981,0.06566457450389862,0.018778467550873756
id19151,0.29152974486351013,0.2046891152858734,0.5037811398506165
id01329,0.6391399502754211,0.21009527146816254,0.1507648378610611
id13295,0.6400963664054871,0.10949892550706863,0.2504047155380249
id09591,0.22850607335567474,0.5875356793403625,0.1839582622051239
id16597,0.30264732241630554,0.46147000789642334,0.2358826994895935
id27949,0.7064123153686523,0.028945671394467354,0.26464197039604187
id27876,0.8368295431137085,0.02482202649116516,0.13834835588932037
id25218,0.3421233892440796,0.2263781726360321,0.4314984679222107
id27692,0.3185341954231262,0.3685150444507599,0.3129507899284363
id12312,0.23895345628261566,0.13563723862171173,0.6254093647003174
id20113,0.17533133924007416,0.6386291980743408,0.18603944778442383
id27404,0.5435149073600769,0.36505383253097534,0.09143126010894775
id07585,0.3394956886768341,0.5148520469665527,0.14565226435661316
id16895,0.21817263960838318,0.03694087639451027,0.7448865175247192
id11003,0.3935522139072418,0.20857928693294525,0.3978685438632965
id08978,0.9199547171592712,0.021694492548704147,0.05835074186325073
id27809,0.35438117384910583,0.22878898680210114,0.41682979464530945
id14246,0.7522678971290588,0.10729305446147919,0.14043903350830078
id04980,0.0874210000038147,0.030550943687558174,0.8820280432701111
id04970,0.0676300898194313,0.6717356443405151,0.26063427329063416
id01654,0.7313855886459351,0.1386168897151947,0.12999749183654785
id21585,0.3276544511318207,0.3040616512298584,0.3682839274406433
id05899,0.18279477953910828,0.624137818813324,0.19306735694408417
id04561,0.34353113174438477,0.4972401261329651,0.15922878682613373
id20502,0.21029412746429443,0.03176477178931236,0.7579411268234253
id18908,0.5152587890625,0.028926139697432518,0.4558151066303253
id05906,0.7279881238937378,0.16485805809497833,0.10715378820896149
id17324,0.10056048631668091,0.8000519871711731,0.09938755631446838
id26919,0.9192309975624084,0.01973145641386509,0.0610375739634037
id08711,0.125890851020813,0.5431532263755798,0.3309559226036072
id20240,0.05077571049332619,0.7910282015800476,0.15819606184959412
id27940,0.24188555777072906,0.6361255049705505,0.12198896706104279
id11694,0.9085395336151123,0.03878102824091911,0.052679505199193954
id10469,0.232254758477211,0.20311011373996735,0.564635157585144
id12835,0.5299685597419739,0.08343923836946487,0.38659217953681946
id15924,0.17574313282966614,0.178883358836174,0.645373523235321
id04515,0.27216899394989014,0.07989214360713959,0.6479388475418091
id00960,0.6631828546524048,0.12220834195613861,0.214608833193779
id23496,0.6874706745147705,0.010965406894683838,0.30156391859054565
id09682,0.7174045443534851,0.12207577377557755,0.16051965951919556
id17159,0.11978554725646973,0.007236078847199678,0.8729783892631531
id03633,0.6427482962608337,0.15119977295398712,0.20605191588401794
id16054,0.6543946266174316,0.10857926309108734,0.2370261549949646
id06053,0.547197699546814,0.22259078919887543,0.2302115261554718
id10265,0.51806640625,0.4064057171344757,0.07552789151668549
id16601,0.03692474216222763,0.9125986695289612,0.0504765622317791
id11834,0.5892240405082703,0.1091829314827919,0.30159300565719604
id15959,0.6128503084182739,0.16877776384353638,0.2183719277381897
id26296,0.2527172267436981,0.5767154097557068,0.1705673485994339
id11366,0.08360181748867035,0.5133813619613647,0.4030168354511261
id08827,0.5619316101074219,0.35686734318733215,0.08120109885931015
id25430,0.3450351357460022,0.36109617352485657,0.29386866092681885
id15283,0.29641246795654297,0.6054941415786743,0.0980934202671051
id06697,0.3259168863296509,0.4275173544883728,0.24656575918197632
id20445,0.4206162691116333,0.48732030391693115,0.09206343442201614
id16418,0.4818685054779053,0.4279690086841583,0.09016245603561401
id15440,0.8884071707725525,0.0679331123828888,0.043659720569849014
id26888,0.9350574612617493,0.006173562258481979,0.05876902863383293
id27413,0.9221081733703613,0.016478104516863823,0.06141369789838791
id07783,0.04803691431879997,0.5773119926452637,0.37465110421180725
id15961,0.5996166467666626,0.24174337089061737,0.15863999724388123
id19221,0.4775238037109375,0.29675036668777466,0.22572585940361023
id12753,0.06803585588932037,0.1250264048576355,0.8069376945495605
id03421,0.24445289373397827,0.0894443616271019,0.6661027669906616
id20021,0.6696785688400269,0.053935542702674866,0.2763858735561371
id18395,0.6848917603492737,0.2656530737876892,0.04945511743426323
id11491,0.7059558033943176,0.05262323096394539,0.24142099916934967
id22139,0.3729090392589569,0.4139489233493805,0.21314199268817902
id18644,0.34896862506866455,0.4371882975101471,0.21384312212467194
id26078,0.20977996289730072,0.032373253256082535,0.7578467726707458
id15507,0.8205985426902771,0.061361029744148254,0.11804043501615524
id23587,0.29575371742248535,0.06678394228219986,0.6374623775482178
id25959,0.559293270111084,0.3513776361942291,0.0893290564417839
id08838,0.5369578003883362,0.2563791275024414,0.2066631019115448
id14923,0.23707835376262665,0.7457646131515503,0.017157023772597313
id26470,0.23103103041648865,0.47873541712760925,0.2902335822582245
id02383,0.5576826930046082,0.13496269285678864,0.3073546588420868
id24619,0.7156093120574951,0.0719386413693428,0.2124520242214203
id07263,0.2894364297389984,0.3974062204360962,0.313157320022583
id19358,0.31881844997406006,0.07865611463785172,0.6025254130363464
id05571,0.8276957869529724,0.11076220870018005,0.061542071402072906
id15343,0.10985108464956284,0.803584098815918,0.08656484633684158
id10482,0.6571201086044312,0.27345481514930725,0.06942509859800339
id27020,0.9119986295700073,0.004962523002177477,0.08303885161876678
id15133,0.18792536854743958,0.03613701090216637,0.7759376168251038
id16417,0.24832308292388916,0.04787826910614967,0.7037985920906067
id25311,0.46278196573257446,0.09436487406492233,0.44285309314727783
id07402,0.5999261736869812,0.1243983656167984,0.2756754457950592
id01064,0.026357460767030716,0.02489558979868889,0.948746919631958
id05964,0.31385692954063416,0.14872482419013977,0.5374182462692261
id10044,0.5044158101081848,0.12094859033823013,0.37463560700416565
id06740,0.2139405757188797,0.4795635938644409,0.3064958453178406
id17439,0.2597908079624176,0.5438480377197266,0.19636112451553345
id26646,0.7970754504203796,0.055086810141801834,0.14783771336078644
id15076,0.6737756133079529,0.17240533232688904,0.1538190245628357
id19617,0.3023309111595154,0.6216796636581421,0.07598941028118134
id21453,0.09537257254123688,0.23765181005001068,0.6669756174087524
id19419,0.3426154553890228,0.13708636164665222,0.520298182964325
id03244,0.15370871126651764,0.7820204496383667,0.06427089124917984
id20539,0.030612431466579437,0.9212532639503479,0.04813426360487938
id19740,0.35823559761047363,0.18250377476215363,0.45926061272621155
id06471,0.26772403717041016,0.5056150555610657,0.22666089236736298
id15807,0.5311833024024963,0.09924332797527313,0.3695734143257141
id12419,0.15123459696769714,0.32635435461997986,0.522411048412323
id14753,0.0781390592455864,0.538040816783905,0.38382014632225037
id26980,0.19487331807613373,0.4727654755115509,0.33236125111579895
id15735,0.21047204732894897,0.45212236046791077,0.3374055325984955
id12769,0.37711766362190247,0.18636903166770935,0.43651336431503296
id07126,0.3498515188694,0.06584586203098297,0.5843026041984558
id18509,0.5277073383331299,0.42847737669944763,0.04381531476974487
id09082,0.5857805013656616,0.10013630241155624,0.3140832483768463
id04092,0.9042831659317017,0.016866639256477356,0.07885020226240158
id07307,0.06840287148952484,0.7155652046203613,0.2160319685935974
id13237,0.501655101776123,0.3134883940219879,0.18485651910305023
id03208,0.4373238980770111,0.4418777823448181,0.12079830467700958
id11259,0.821907103061676,0.09013430774211884,0.08795858174562454
id22787,0.14164520800113678,0.4561413824558258,0.40221333503723145
id06383,0.3894076943397522,0.4558778405189514,0.1547144651412964
id24551,0.16038741171360016,0.2716604471206665,0.5679520964622498
id18094,0.23445062339305878,0.34235551953315735,0.4231938123703003
id00620,0.22398321330547333,0.06053910776972771,0.715477705001831
id27408,0.10259150713682175,0.20563098788261414,0.6917774677276611
id02872,0.06126680225133896,0.050185658037662506,0.8885475993156433
id13378,0.7650645971298218,0.08581710606813431,0.1491183191537857
id06108,0.21288110315799713,0.11909990012645721,0.6680189967155457
id27149,0.32919761538505554,0.617141604423523,0.05366078391671181
id22652,0.28767654299736023,0.2991142272949219,0.4132091999053955
id21224,0.8180964589118958,0.052179004997015,0.12972457706928253
id14826,0.42484185099601746,0.541149377822876,0.034008800983428955
id14600,0.02411757782101631,0.003970850259065628,0.971911609172821
id13204,0.111019566655159,0.15196968615055084,0.7370107173919678
id27106,0.6108709573745728,0.047067925333976746,0.3420611321926117
id24102,0.13542036712169647,0.41828015446662903,0.4462994635105133
id21512,0.8306711316108704,0.007962108589708805,0.1613667756319046
id24294,0.663882315158844,0.03280129283666611,0.3033164143562317
id17416,0.8647304177284241,0.02692466229200363,0.1083449050784111
id13943,0.35796859860420227,0.4852438271045685,0.15678758919239044
id04656,0.10129839926958084,0.725291907787323,0.17340967059135437
id08804,0.8256255984306335,0.05959998071193695,0.11477440595626831
id01626,0.4041275382041931,0.23515848815441132,0.36071401834487915
id22132,0.37138935923576355,0.09230920672416687,0.5363014340400696
id24059,0.5596946477890015,0.13534443080425262,0.3049609363079071
id10319,0.7692035436630249,0.10236793011426926,0.12842853367328644
id04715,0.04707108438014984,0.6825374960899353,0.27039143443107605
id07576,0.4733191132545471,0.1571628302335739,0.36951810121536255
id20788,0.47380927205085754,0.017350731417536736,0.508840024471283
id27005,0.6785595417022705,0.19683879613876343,0.12460164725780487
id02682,0.43220654129981995,0.36150822043418884,0.20628519356250763
id16180,0.2048591673374176,0.4004106819629669,0.3947301506996155
id01549,0.06033313646912575,0.043054744601249695,0.8966121077537537
id26168,0.16386890411376953,0.8046005368232727,0.03153056651353836
id22584,0.8316962122917175,0.051740363240242004,0.11656345427036285
id16703,0.6935573220252991,0.04560249671339989,0.26084017753601074
id05379,0.4654536843299866,0.018968863412737846,0.515577495098114
id17025,0.6640886068344116,0.26700979471206665,0.06890160590410233
id07009,0.3128024637699127,0.5882441401481628,0.09895341843366623
id20058,0.48946690559387207,0.28760826587677,0.22292481362819672
id20975,0.6132318377494812,0.07135410606861115,0.31541407108306885
id15401,0.2540261149406433,0.6573987007141113,0.08857514709234238
id18143,0.5895233154296875,0.22286733984947205,0.18760937452316284
id22919,0.15368245542049408,0.5023537278175354,0.3439638316631317
id19258,0.7780336141586304,0.11578182131052017,0.10618462413549423
id02011,0.25062769651412964,0.03293440118432045,0.7164378762245178
id19374,0.06463712453842163,0.8823742866516113,0.05298862233757973
id23978,0.24584926664829254,0.49104270339012146,0.2631080746650696
id05170,0.5979806780815125,0.346578449010849,0.055440887808799744
id10724,0.7328983545303345,0.07384371012449265,0.19325795769691467
id26472,0.41296663880348206,0.21152006089687347,0.37551331520080566
id08056,0.3397229015827179,0.034197140485048294,0.6260799765586853
id23159,0.12593090534210205,0.7118292450904846,0.16223987936973572
id15592,0.15498942136764526,0.4242497384548187,0.420760840177536
id08709,0.9372353553771973,0.037231169641017914,0.025533504784107208
id04043,0.14176476001739502,0.0974530279636383,0.7607822418212891
id13462,0.14217840135097504,0.4891701638698578,0.368651419878006
id01478,0.23233380913734436,0.07817970216274261,0.6894865036010742
id06151,0.22043752670288086,0.6921017169952393,0.08746076375246048
id00128,0.3723422586917877,0.48641324043273926,0.14124447107315063
id16309,0.1972714364528656,0.31046825647354126,0.49226030707359314
id01437,0.8820896148681641,0.08328799903392792,0.03462240844964981
id17059,0.589670717716217,0.34912553429603577,0.061203718185424805
id13843,0.33770936727523804,0.0864659920334816,0.5758246779441833
id12362,0.13364273309707642,0.029796231538057327,0.8365610241889954
id18568,0.4620957374572754,0.4253807067871094,0.11252349615097046
id13782,0.3744622766971588,0.28298404812812805,0.34255367517471313
id06566,0.2748325765132904,0.5668305158615112,0.15833692252635956
id25194,0.5341030359268188,0.3563707172870636,0.10952621698379517
id14118,0.17829561233520508,0.012480427511036396,0.8092239499092102
id26822,0.24408961832523346,0.2812865078449249,0.4746238887310028
id25538,0.43563029170036316,0.11759340018033981,0.44677627086639404
id00431,0.09663610905408859,0.13975417613983154,0.7636097073554993
id08336,0.35244160890579224,0.15711794793605804,0.4904404282569885
id18990,0.32323575019836426,0.030271930620074272,0.6464923024177551
id24554,0.96559739112854,0.012607065960764885,0.021795518696308136
id22547,0.23696675896644592,0.5214828848838806,0.24155032634735107
id14490,0.11274691671133041,0.7098661065101624,0.17738693952560425
id19980,0.3632543385028839,0.24204765260219574,0.39469805359840393
id02580,0.038926661014556885,0.4661242663860321,0.4949490427970886
id05358,0.034506987780332565,0.8523709774017334,0.11312206834554672
id06444,0.6440678834915161,0.173859104514122,0.18207305669784546
id10195,0.2801676094532013,0.6792005896568298,0.040631793439388275
id11425,0.009721729904413223,0.959536075592041,0.030742166563868523
id17845,0.46410152316093445,0.10486136376857758,0.43103712797164917
id19783,0.40690216422080994,0.10578717291355133,0.4873106777667999
id15816,0.10573454946279526,0.3567737638950348,0.5374916791915894
id08433,0.7320009469985962,0.06350439786911011,0.2044946849346161
id05956,0.5827736854553223,0.3016233444213867,0.1156030222773552
id23763,0.17227043211460114,0.19562111794948578,0.6321085095405579
id11271,0.11401540786027908,0.0762830600142479,0.8097015023231506
id10467,0.6490732431411743,0.03317812457680702,0.31774863600730896
id16679,0.8084360361099243,0.0032568771857768297,0.18830707669258118
id26524,0.3633042573928833,0.5069576501846313,0.12973807752132416
id26341,0.10673552751541138,0.08446658402681351,0.8087979555130005
id03443,0.44908520579338074,0.3671518862247467,0.18376293778419495
id22193,0.5970180034637451,0.2706330716609955,0.132348895072937
id07485,0.23222291469573975,0.7068056464195251,0.060971491038799286
